Start,FFFFFF,
End,000000,
,,
x,y,Luminance
6.255121E-3,996.614754E-3,126.371368
6.271200E-3,995.937705E-3,126.284912
6.287280E-3,997.968853E-3,126.544281
6.303360E-3,994.922161E-3,126.155235
6.319440E-3,993.906558E-3,126.025551
6.335520E-3,993.229508E-3,125.939095
6.351600E-3,995.599210E-3,126.241692
6.367680E-3,998.307407E-3,126.587509
6.383760E-3,995.260656E-3,126.198463
6.399841E-3,993.906558E-3,126.025551
6.415920E-3,995.260656E-3,126.198463
6.432001E-3,993.906558E-3,126.025551
6.448080E-3,992.890954E-3,125.895866
6.464161E-3,993.906558E-3,126.025551
6.480240E-3,995.599210E-3,126.241692
6.496320E-3,994.922161E-3,126.155235
6.512400E-3,995.599210E-3,126.241692
6.528480E-3,995.260656E-3,126.198463
6.544560E-3,991.198361E-3,125.679733
6.560640E-3,991.198361E-3,125.679733
6.576720E-3,993.906558E-3,126.025551
6.592800E-3,993.229508E-3,125.939095
6.608881E-3,994.922161E-3,126.155235
6.624960E-3,995.599210E-3,126.241692
6.641041E-3,993.568003E-3,125.982323
6.657120E-3,993.906558E-3,126.025551
6.673201E-3,993.568003E-3,125.982323
6.689280E-3,993.568003E-3,125.982323
6.705360E-3,993.906558E-3,126.025551
6.721440E-3,993.229508E-3,125.939095
6.737520E-3,995.937705E-3,126.284912
6.753600E-3,997.968853E-3,126.544281
6.769680E-3,996.276200E-3,126.328140
6.785760E-3,996.276200E-3,126.328140
6.801840E-3,992.890954E-3,125.895866
6.817921E-3,992.213964E-3,125.809418
6.834000E-3,992.890954E-3,125.895866
6.850081E-3,994.922161E-3,126.155235
6.866160E-3,993.229508E-3,125.939095
6.882241E-3,993.568003E-3,125.982323
6.898320E-3,995.260656E-3,126.198463
6.914400E-3,994.245052E-3,126.068779
6.930480E-3,993.568003E-3,125.982323
6.946560E-3,992.552459E-3,125.852646
6.962640E-3,990.859807E-3,125.636505
6.978720E-3,993.229508E-3,125.939095
6.994800E-3,995.599210E-3,126.241692
7.010880E-3,993.229508E-3,125.939095
7.026961E-3,992.890954E-3,125.895866
7.043040E-3,995.937705E-3,126.284912
7.059121E-3,993.906558E-3,126.025551
7.075200E-3,990.859807E-3,125.636505
7.091281E-3,990.521312E-3,125.593277
7.107360E-3,992.213964E-3,125.809418
7.123441E-3,994.922161E-3,126.155235
7.139520E-3,995.599210E-3,126.241692
7.155600E-3,995.599210E-3,126.241692
7.171680E-3,991.875410E-3,125.766190
7.187760E-3,992.213964E-3,125.809418
7.203841E-3,994.583607E-3,126.112007
7.219920E-3,992.552459E-3,125.852646
7.236001E-3,993.568003E-3,125.982323
7.252080E-3,995.260656E-3,126.198463
7.268161E-3,991.875410E-3,125.766190
7.284240E-3,993.906558E-3,126.025551
7.300321E-3,992.890954E-3,125.895866
7.316400E-3,991.536856E-3,125.722961
7.332481E-3,991.536856E-3,125.722961
7.348560E-3,991.875410E-3,125.766190
7.364640E-3,991.875410E-3,125.766190
7.380720E-3,994.245052E-3,126.068779
7.396800E-3,994.245052E-3,126.068779
7.412881E-3,992.552459E-3,125.852646
7.428960E-3,991.536856E-3,125.722961
7.445041E-3,992.213964E-3,125.809418
7.461120E-3,993.229508E-3,125.939095
7.477201E-3,992.890954E-3,125.895866
7.493280E-3,993.229508E-3,125.939095
7.509361E-3,993.568003E-3,125.982323
7.525440E-3,995.599210E-3,126.241692
7.541521E-3,993.229508E-3,125.939095
7.557600E-3,991.536856E-3,125.722961
7.573680E-3,990.859807E-3,125.636505
7.589760E-3,989.844203E-3,125.506821
7.605840E-3,989.167213E-3,125.420372
7.621921E-3,990.182757E-3,125.550049
7.638000E-3,994.583607E-3,126.112007
7.654081E-3,995.260656E-3,126.198463
7.670160E-3,992.552459E-3,125.852646
7.686241E-3,992.213964E-3,125.809418
7.702320E-3,993.568003E-3,125.982323
7.718401E-3,992.552459E-3,125.852646
7.734480E-3,993.229508E-3,125.939095
7.750561E-3,994.245052E-3,126.068779
7.766640E-3,994.245052E-3,126.068779
7.782720E-3,992.890954E-3,125.895866
7.798800E-3,990.859807E-3,125.636505
7.814880E-3,992.213964E-3,125.809418
7.830961E-3,989.505768E-3,125.463600
7.847041E-3,987.813115E-3,125.247459
7.863120E-3,990.521312E-3,125.593277
7.879200E-3,993.906558E-3,126.025551
7.895281E-3,992.552459E-3,125.852646
7.911361E-3,993.229508E-3,125.939095
7.927440E-3,993.229508E-3,125.939095
7.943520E-3,991.536856E-3,125.722961
7.959601E-3,989.844203E-3,125.506821
7.975681E-3,987.813115E-3,125.247459
7.991760E-3,989.844203E-3,125.506821
8.007840E-3,992.552459E-3,125.852646
8.023920E-3,994.245052E-3,126.068779
8.040001E-3,993.906558E-3,126.025551
8.056081E-3,992.890954E-3,125.895866
8.072160E-3,989.844203E-3,125.506821
