Start,FFFFFF,
End,B6B6B6,
,,
x,y,Luminance
5.676240E-3,993.086159E-3,125.984131
5.692320E-3,992.457747E-3,125.940910
5.708400E-3,989.943564E-3,125.767998
5.724480E-3,991.200626E-3,125.854454
5.740560E-3,989.943564E-3,125.767998
5.756640E-3,989.315033E-3,125.724770
5.772721E-3,991.200626E-3,125.854454
5.788800E-3,989.315033E-3,125.724770
5.804881E-3,991.200626E-3,125.854454
5.820960E-3,991.829157E-3,125.897682
5.837040E-3,992.457747E-3,125.940910
5.853120E-3,992.457747E-3,125.940910
5.869200E-3,990.572095E-3,125.811226
5.885280E-3,989.315033E-3,125.724770
5.901360E-3,991.829157E-3,125.897682
5.917440E-3,989.315033E-3,125.724770
5.933520E-3,991.200626E-3,125.854454
5.949600E-3,991.200626E-3,125.854454
5.965680E-3,990.572095E-3,125.811226
5.981761E-3,988.686502E-3,125.681541
5.997840E-3,984.915257E-3,125.422173
6.013921E-3,984.286666E-3,125.378944
6.030000E-3,984.915257E-3,125.422173
6.046080E-3,991.829157E-3,125.897682
6.062160E-3,990.572095E-3,125.811226
6.078240E-3,988.686502E-3,125.681541
6.094320E-3,989.315033E-3,125.724770
6.110400E-3,991.829157E-3,125.897682
6.126480E-3,990.572095E-3,125.811226
6.142560E-3,989.943564E-3,125.767998
6.158640E-3,988.057911E-3,125.638313
6.174720E-3,988.686502E-3,125.681541
6.190801E-3,988.057911E-3,125.638313
6.206880E-3,989.315033E-3,125.724770
6.222961E-3,990.572095E-3,125.811226
6.239040E-3,989.943564E-3,125.767998
6.255121E-3,989.943564E-3,125.767998
6.271200E-3,986.800969E-3,125.551865
6.287280E-3,989.315033E-3,125.724770
6.303360E-3,990.572095E-3,125.811226
6.319440E-3,989.315033E-3,125.724770
6.335520E-3,993.086159E-3,125.984131
6.351600E-3,989.315033E-3,125.724770
6.367680E-3,988.057911E-3,125.638313
6.383760E-3,986.172438E-3,125.508636
6.399841E-3,989.315033E-3,125.724770
6.415920E-3,987.429500E-3,125.595093
6.432001E-3,984.286666E-3,125.378944
6.448080E-3,985.543668E-3,125.465393
6.464161E-3,991.200626E-3,125.854454
6.480240E-3,991.829157E-3,125.897682
6.496320E-3,988.057911E-3,125.638313
6.512400E-3,992.457747E-3,125.940910
6.528480E-3,991.200626E-3,125.854454
6.544560E-3,989.315033E-3,125.724770
6.560640E-3,986.800969E-3,125.551865
6.576720E-3,988.686502E-3,125.681541
6.592800E-3,987.429500E-3,125.595093
6.608881E-3,988.057911E-3,125.638313
6.624960E-3,989.315033E-3,125.724770
6.641041E-3,986.172438E-3,125.508636
6.657120E-3,983.658135E-3,125.335716
6.673201E-3,987.429500E-3,125.595093
6.689280E-3,986.172438E-3,125.508636
6.705360E-3,985.543668E-3,125.465393
6.721440E-3,986.172438E-3,125.508636
6.737520E-3,989.315033E-3,125.724770
6.753600E-3,992.457747E-3,125.940910
6.769680E-3,986.800969E-3,125.551865
6.785760E-3,982.401073E-3,125.249260
6.801840E-3,985.543668E-3,125.465393
6.817921E-3,986.172438E-3,125.508636
6.834000E-3,989.943564E-3,125.767998
6.850081E-3,989.943564E-3,125.767998
6.866160E-3,987.429500E-3,125.595093
6.882241E-3,983.658135E-3,125.335716
6.898320E-3,984.286666E-3,125.378944
6.914400E-3,987.429500E-3,125.595093
6.930480E-3,991.200626E-3,125.854454
6.946560E-3,991.829157E-3,125.897682
6.962640E-3,986.800969E-3,125.551865
6.978720E-3,988.057911E-3,125.638313
6.994800E-3,988.057911E-3,125.638313
7.010880E-3,986.800969E-3,125.551865
7.026961E-3,986.800969E-3,125.551865
7.043040E-3,987.429500E-3,125.595093
7.059121E-3,986.800969E-3,125.551865
7.075200E-3,982.401073E-3,125.249260
7.091281E-3,985.543668E-3,125.465393
7.107360E-3,984.915257E-3,125.422173
7.123441E-3,983.029604E-3,125.292488
7.139520E-3,981.144011E-3,125.162804
7.155600E-3,983.029604E-3,125.292488
7.171680E-3,981.772542E-3,125.206032
7.187760E-3,988.057911E-3,125.638313
7.203841E-3,989.943564E-3,125.767998
7.219920E-3,986.172438E-3,125.508636
7.236001E-3,982.401073E-3,125.249260
7.252080E-3,981.772542E-3,125.206032
7.268161E-3,982.401073E-3,125.249260
7.284240E-3,985.543668E-3,125.465393
7.300321E-3,984.286666E-3,125.378944
7.316400E-3,984.286666E-3,125.378944
7.332481E-3,983.029604E-3,125.292488
7.348560E-3,986.800969E-3,125.551865
7.364640E-3,988.057911E-3,125.638313
7.380720E-3,987.429500E-3,125.595093
7.396800E-3,987.429500E-3,125.595093
7.412881E-3,987.429500E-3,125.595093
7.428960E-3,987.429500E-3,125.595093
7.445041E-3,981.144011E-3,125.162804
7.461120E-3,983.029604E-3,125.292488
7.477201E-3,984.915257E-3,125.422173
7.493280E-3,986.172438E-3,125.508636
7.509361E-3,989.315033E-3,125.724770
7.525440E-3,988.057911E-3,125.638313
7.541521E-3,986.800969E-3,125.551865
7.557600E-3,985.543668E-3,125.465393
7.573680E-3,981.772542E-3,125.206032
7.589760E-3,983.658135E-3,125.335716
7.605840E-3,986.172438E-3,125.508636
7.621921E-3,987.429500E-3,125.595093
7.638000E-3,986.800969E-3,125.551865
7.654081E-3,979.258478E-3,125.033127
7.670160E-3,983.029604E-3,125.292488
7.686241E-3,984.915257E-3,125.422173
7.702320E-3,983.658135E-3,125.335716
7.718401E-3,983.658135E-3,125.335716
7.734480E-3,983.029604E-3,125.292488
7.750561E-3,983.658135E-3,125.335716
7.766640E-3,983.029604E-3,125.292488
7.782720E-3,986.800969E-3,125.551865
7.798800E-3,982.401073E-3,125.249260
7.814880E-3,982.401073E-3,125.249260
7.830961E-3,984.915257E-3,125.422173
7.847041E-3,980.515420E-3,125.119576
7.863120E-3,985.543668E-3,125.465393
7.879200E-3,985.543668E-3,125.465393
7.895281E-3,981.772542E-3,125.206032
7.911361E-3,980.515420E-3,125.119576
7.927440E-3,981.772542E-3,125.206032
7.943520E-3,983.658135E-3,125.335716
7.959601E-3,983.658135E-3,125.335716
7.975681E-3,981.144011E-3,125.162804
7.991760E-3,982.401073E-3,125.249260
8.007840E-3,981.772542E-3,125.206032
8.023920E-3,986.172438E-3,125.508636
8.040001E-3,982.401073E-3,125.249260
8.056081E-3,982.401073E-3,125.249260
8.072160E-3,980.515420E-3,125.119576
8.088240E-3,983.658135E-3,125.335716
8.104321E-3,979.258478E-3,125.033127
8.120401E-3,980.515420E-3,125.119576
8.136480E-3,978.629947E-3,124.989899
8.152560E-3,984.286666E-3,125.378944
8.168641E-3,984.286666E-3,125.378944
8.184721E-3,983.029604E-3,125.292488
8.200800E-3,982.401073E-3,125.249260
8.216880E-3,984.915257E-3,125.422173
8.232960E-3,981.144011E-3,125.162804
8.249041E-3,978.001416E-3,124.946671
8.265121E-3,979.258478E-3,125.033127
8.281200E-3,978.629947E-3,124.989899
8.297280E-3,981.772542E-3,125.206032
8.313361E-3,980.515420E-3,125.119576
8.329441E-3,977.372825E-3,124.903442
8.345520E-3,981.772542E-3,125.206032
8.361600E-3,983.658135E-3,125.335716
8.377681E-3,980.515420E-3,125.119576
8.393761E-3,981.772542E-3,125.206032
8.409840E-3,983.029604E-3,125.292488
8.425920E-3,980.515420E-3,125.119576
8.442000E-3,983.029604E-3,125.292488
8.458081E-3,981.772542E-3,125.206032
8.474161E-3,978.629947E-3,124.989899
8.490240E-3,980.515420E-3,125.119576
8.506320E-3,982.401073E-3,125.249260
8.522401E-3,983.658135E-3,125.335716
8.538481E-3,982.401073E-3,125.249260
8.554560E-3,981.144011E-3,125.162804
8.570640E-3,981.144011E-3,125.162804
8.586721E-3,983.029604E-3,125.292488
8.602801E-3,979.258478E-3,125.033127
8.618880E-3,982.401073E-3,125.249260
8.634960E-3,979.886889E-3,125.076347
8.651040E-3,979.258478E-3,125.033127
8.667121E-3,984.286666E-3,125.378944
8.683201E-3,985.543668E-3,125.465393
8.699280E-3,984.286666E-3,125.378944
8.715360E-3,981.772542E-3,125.206032
8.731441E-3,979.258478E-3,125.033127
8.747521E-3,979.258478E-3,125.033127
8.763600E-3,979.886889E-3,125.076347
8.779680E-3,980.515420E-3,125.119576
8.795761E-3,981.772542E-3,125.206032
8.811841E-3,981.144011E-3,125.162804
8.827920E-3,983.658135E-3,125.335716
8.844000E-3,982.401073E-3,125.249260
8.860081E-3,979.258478E-3,125.033127
8.876161E-3,979.258478E-3,125.033127
8.892241E-3,978.629947E-3,124.989899
8.908320E-3,978.001416E-3,124.946671
8.924400E-3,981.144011E-3,125.162804
8.940481E-3,986.172438E-3,125.508636
8.956561E-3,983.029604E-3,125.292488
8.972640E-3,978.001416E-3,124.946671
8.988720E-3,981.144011E-3,125.162804
9.004801E-3,983.658135E-3,125.335716
9.020881E-3,979.258478E-3,125.033127
9.036960E-3,975.487232E-3,124.773758
9.053040E-3,978.001416E-3,124.946671
9.069121E-3,983.658135E-3,125.335716
9.085201E-3,981.772542E-3,125.206032
9.101281E-3,980.515420E-3,125.119576
9.117360E-3,981.144011E-3,125.162804
9.133440E-3,981.772542E-3,125.206032
9.149521E-3,976.744294E-3,124.860214
9.165601E-3,978.001416E-3,124.946671
9.181680E-3,979.258478E-3,125.033127
9.197760E-3,981.772542E-3,125.206032
9.213841E-3,979.886889E-3,125.076347
9.229921E-3,979.886889E-3,125.076347
9.246000E-3,978.001416E-3,124.946671
9.262080E-3,978.629947E-3,124.989899
9.278161E-3,979.258478E-3,125.033127
9.294241E-3,979.886889E-3,125.076347
9.310321E-3,978.629947E-3,124.989899
9.326400E-3,984.286666E-3,125.378944
9.342480E-3,982.401073E-3,125.249260
9.358561E-3,979.886889E-3,125.076347
9.374641E-3,980.515420E-3,125.119576
9.390720E-3,982.401073E-3,125.249260
9.406800E-3,983.658135E-3,125.335716
9.422881E-3,981.772542E-3,125.206032
9.438961E-3,982.401073E-3,125.249260
9.455040E-3,979.258478E-3,125.033127
9.471120E-3,979.258478E-3,125.033127
9.487201E-3,983.029604E-3,125.292488
9.503281E-3,981.144011E-3,125.162804
9.519361E-3,978.629947E-3,124.989899
9.535440E-3,980.515420E-3,125.119576
9.551520E-3,979.258478E-3,125.033127
9.567601E-3,978.001416E-3,124.946671
9.583681E-3,978.629947E-3,124.989899
9.599760E-3,981.772542E-3,125.206032
9.615840E-3,978.629947E-3,124.989899
9.631921E-3,978.629947E-3,124.989899
9.648001E-3,980.515420E-3,125.119576
9.664080E-3,981.144011E-3,125.162804
9.680160E-3,976.115763E-3,124.816986
9.696241E-3,976.744294E-3,124.860214
9.712321E-3,976.115763E-3,124.816986
9.728401E-3,977.372825E-3,124.903442
9.744480E-3,980.515420E-3,125.119576
9.760560E-3,979.258478E-3,125.033127
9.776641E-3,983.029604E-3,125.292488
9.792721E-3,978.001416E-3,124.946671
9.808800E-3,978.629947E-3,124.989899
9.824880E-3,982.401073E-3,125.249260
9.840961E-3,979.258478E-3,125.033127
9.857041E-3,979.258478E-3,125.033127
9.873120E-3,975.487232E-3,124.773758
9.889200E-3,974.230111E-3,124.687302
9.905281E-3,982.401073E-3,125.249260
9.921361E-3,979.886889E-3,125.076347
9.937441E-3,978.629947E-3,124.989899
9.953520E-3,981.144011E-3,125.162804
9.969600E-3,978.001416E-3,124.946671
9.985681E-3,976.115763E-3,124.816986
10.001761E-3,981.772542E-3,125.206032
10.017840E-3,983.658135E-3,125.335716
10.033920E-3,980.515420E-3,125.119576
10.050001E-3,976.744294E-3,124.860214
10.066081E-3,975.487232E-3,124.773758
10.082160E-3,976.744294E-3,124.860214
10.098240E-3,979.258478E-3,125.033127
10.114321E-3,979.886889E-3,125.076347
10.130401E-3,984.915257E-3,125.422173
10.146481E-3,980.515420E-3,125.119576
10.162560E-3,974.230111E-3,124.687302
10.178640E-3,975.487232E-3,124.773758
10.194721E-3,978.001416E-3,124.946671
10.210801E-3,981.772542E-3,125.206032
10.226880E-3,981.144011E-3,125.162804
10.242960E-3,979.258478E-3,125.033127
10.259041E-3,979.258478E-3,125.033127
10.275121E-3,978.629947E-3,124.989899
10.291200E-3,979.886889E-3,125.076347
10.307280E-3,981.772542E-3,125.206032
10.323361E-3,978.629947E-3,124.989899
10.339441E-3,977.372825E-3,124.903442
10.355521E-3,976.115763E-3,124.816986
10.371600E-3,975.487232E-3,124.773758
10.387680E-3,975.487232E-3,124.773758
10.403761E-3,981.772542E-3,125.206032
10.419841E-3,986.172438E-3,125.508636
10.435920E-3,984.915257E-3,125.422173
10.452000E-3,978.629947E-3,124.989899
10.468081E-3,973.601699E-3,124.644081
10.484161E-3,974.858701E-3,124.730530
10.500241E-3,980.515420E-3,125.119576
10.516320E-3,975.487232E-3,124.773758
10.532401E-3,978.629947E-3,124.989899
10.548481E-3,980.515420E-3,125.119576
10.564561E-3,980.515420E-3,125.119576
10.580640E-3,980.515420E-3,125.119576
10.596721E-3,978.001416E-3,124.946671
10.612801E-3,979.258478E-3,125.033127
