Start,DBDBDB,
End,6D6D6D,
,,
x,y,Luminance
7.252080E-3,967.821777E-3,89.119797
7.268161E-3,970.297039E-3,89.292725
7.284240E-3,964.727700E-3,88.903633
7.300321E-3,965.965331E-3,88.990097
7.316400E-3,964.108944E-3,88.860405
7.332481E-3,965.346575E-3,88.946869
7.348560E-3,962.252557E-3,88.730713
7.364640E-3,965.965331E-3,88.990097
7.380720E-3,966.584146E-3,89.033333
7.396800E-3,965.965331E-3,88.990097
7.412881E-3,965.346575E-3,88.946869
7.428960E-3,965.965331E-3,88.990097
7.445041E-3,965.965331E-3,88.990097
7.461120E-3,962.871194E-3,88.773933
7.477201E-3,967.202902E-3,89.076561
7.493280E-3,966.584146E-3,89.033333
7.509361E-3,959.158361E-3,88.514542
7.525440E-3,967.202902E-3,89.076561
7.541521E-3,967.202902E-3,89.076561
7.557600E-3,964.108944E-3,88.860405
7.573680E-3,961.633682E-3,88.687477
7.589760E-3,965.346575E-3,88.946869
7.605840E-3,965.965331E-3,88.990097
7.621921E-3,969.678164E-3,89.249489
7.638000E-3,970.297039E-3,89.292725
7.654081E-3,962.252557E-3,88.730713
7.670160E-3,967.202902E-3,89.076561
7.686241E-3,969.678164E-3,89.249489
7.702320E-3,962.871194E-3,88.773933
7.718401E-3,965.346575E-3,88.946869
7.734480E-3,962.252557E-3,88.730713
7.750561E-3,964.727700E-3,88.903633
7.766640E-3,967.202902E-3,89.076561
7.782720E-3,965.346575E-3,88.946869
7.798800E-3,964.108944E-3,88.860405
7.814880E-3,966.584146E-3,89.033333
7.830961E-3,964.108944E-3,88.860405
7.847041E-3,965.346575E-3,88.946869
7.863120E-3,964.108944E-3,88.860405
7.879200E-3,962.871194E-3,88.773933
7.895281E-3,962.871194E-3,88.773933
7.911361E-3,965.965331E-3,88.990097
7.927440E-3,964.108944E-3,88.860405
7.943520E-3,962.252557E-3,88.730713
7.959601E-3,960.396051E-3,88.601013
7.975681E-3,962.871194E-3,88.773933
7.991760E-3,964.727700E-3,88.903633
8.007840E-3,964.727700E-3,88.903633
8.023920E-3,965.965331E-3,88.990097
8.040001E-3,961.014807E-3,88.644241
8.056081E-3,964.108944E-3,88.860405
8.072160E-3,964.727700E-3,88.903633
8.088240E-3,969.059408E-3,89.206261
8.104321E-3,967.202902E-3,89.076561
8.120401E-3,965.346575E-3,88.946869
8.136480E-3,963.490069E-3,88.817169
8.152560E-3,965.965331E-3,88.990097
8.168641E-3,962.252557E-3,88.730713
8.184721E-3,964.727700E-3,88.903633
8.200800E-3,963.490069E-3,88.817169
8.216880E-3,964.108944E-3,88.860405
8.232960E-3,965.346575E-3,88.946869
8.249041E-3,969.059408E-3,89.206261
