Start,DBDBDB,
End,B6B6B6,
,,
x,y,Luminance
9.197760E-3,931.526124E-3,89.293999
9.213841E-3,930.099785E-3,89.250771
9.229921E-3,931.526124E-3,89.293999
9.246000E-3,932.953000E-3,89.337242
9.262080E-3,934.379160E-3,89.380463
9.278161E-3,935.806036E-3,89.423706
9.294241E-3,941.512048E-3,89.596634
9.310321E-3,942.938447E-3,89.639862
9.326400E-3,937.232435E-3,89.466934
9.342480E-3,937.232435E-3,89.466934
9.358561E-3,934.379160E-3,89.380463
9.374641E-3,932.953000E-3,89.337242
9.390720E-3,934.379160E-3,89.380463
9.406800E-3,940.085411E-3,89.553398
9.422881E-3,928.673148E-3,89.207535
9.438961E-3,928.673148E-3,89.207535
9.455040E-3,930.099785E-3,89.250771
9.471120E-3,937.232435E-3,89.466934
9.487201E-3,937.232435E-3,89.466934
9.503281E-3,937.232435E-3,89.466934
9.519361E-3,937.232435E-3,89.466934
9.535440E-3,937.232435E-3,89.466934
9.551520E-3,932.953000E-3,89.337242
9.567601E-3,935.806036E-3,89.423706
9.583681E-3,940.085411E-3,89.553398
9.599760E-3,945.791483E-3,89.726326
9.615840E-3,938.659072E-3,89.510170
9.631921E-3,928.673148E-3,89.207535
9.648001E-3,925.820112E-3,89.121071
9.664080E-3,932.953000E-3,89.337242
9.680160E-3,931.526124E-3,89.293999
9.696241E-3,937.232435E-3,89.466934
9.712321E-3,938.659072E-3,89.510170
9.728401E-3,937.232435E-3,89.466934
9.744480E-3,934.379160E-3,89.380463
9.760560E-3,927.246511E-3,89.164299
9.776641E-3,934.379160E-3,89.380463
9.792721E-3,938.659072E-3,89.510170
9.808800E-3,934.379160E-3,89.380463
9.824880E-3,932.953000E-3,89.337242
9.840961E-3,932.953000E-3,89.337242
9.857041E-3,932.953000E-3,89.337242
9.873120E-3,932.953000E-3,89.337242
9.889200E-3,931.526124E-3,89.293999
9.905281E-3,930.099785E-3,89.250771
9.921361E-3,930.099785E-3,89.250771
9.937441E-3,942.938447E-3,89.639862
9.953520E-3,940.085411E-3,89.553398
9.969600E-3,931.526124E-3,89.293999
9.985681E-3,927.246511E-3,89.164299
10.001761E-3,924.393475E-3,89.077835
10.017840E-3,937.232435E-3,89.466934
10.033920E-3,934.379160E-3,89.380463
10.050001E-3,931.526124E-3,89.293999
10.066081E-3,932.953000E-3,89.337242
10.082160E-3,932.953000E-3,89.337242
10.098240E-3,934.379160E-3,89.380463
10.114321E-3,941.512048E-3,89.596634
10.130401E-3,934.379160E-3,89.380463
10.146481E-3,930.099785E-3,89.250771
10.162560E-3,927.246511E-3,89.164299
10.178640E-3,925.820112E-3,89.121071
10.194721E-3,930.099785E-3,89.250771
10.210801E-3,935.806036E-3,89.423706
10.226880E-3,938.659072E-3,89.510170
10.242960E-3,944.365084E-3,89.683098
10.259041E-3,941.512048E-3,89.596634
10.275121E-3,928.673148E-3,89.207535
10.291200E-3,927.246511E-3,89.164299
10.307280E-3,934.379160E-3,89.380463
10.323361E-3,937.232435E-3,89.466934
10.339441E-3,922.967076E-3,89.034607
10.355521E-3,940.085411E-3,89.553398
10.371600E-3,931.526124E-3,89.293999
10.387680E-3,930.099785E-3,89.250771
10.403761E-3,925.820112E-3,89.121071
10.419841E-3,934.379160E-3,89.380463
10.435920E-3,935.806036E-3,89.423706
10.452000E-3,922.967076E-3,89.034607
10.468081E-3,931.526124E-3,89.293999
10.484161E-3,937.232435E-3,89.466934
10.500241E-3,928.673148E-3,89.207535
10.516320E-3,928.673148E-3,89.207535
10.532401E-3,940.085411E-3,89.553398
10.548481E-3,934.379160E-3,89.380463
10.564561E-3,928.673148E-3,89.207535
